value,ij,t
1.0,n2 => n3,87
0.0,n2 => n3,88
0.0,n2 => n3,89
0.0,n2 => n3,90
0.0,n2 => n3,91
0.0,n2 => n3,92
1.0,n2 => n3,93
0.0,n2 => n3,94
0.0,n2 => n3,95
0.0,n2 => n3,96
0.0,n14 => n12,0
0.0,n14 => n12,1
0.0,n14 => n12,2
0.0,n14 => n12,3
0.0,n14 => n12,4
0.0,n14 => n12,5
0.0,n14 => n12,6
0.0,n14 => n12,7
0.0,n14 => n12,8
0.0,n14 => n12,9
0.0,n14 => n12,10
0.0,n14 => n12,11
0.0,n14 => n12,12
0.0,n14 => n12,13
0.0,n14 => n12,14
0.0,n14 => n12,15
0.0,n14 => n12,16
0.0,n14 => n12,17
0.0,n14 => n12,18
0.0,n14 => n12,19
0.0,n14 => n12,20
0.0,n14 => n12,21
0.0,n14 => n12,22
0.0,n14 => n12,23
0.0,n14 => n12,24
0.0,n14 => n12,25
0.0,n14 => n12,26
0.0,n14 => n12,27
0.0,n14 => n12,28
0.0,n14 => n12,29
0.0,n14 => n12,30
0.0,n14 => n12,31
0.0,n14 => n12,32
0.0,n14 => n12,33
0.0,n14 => n12,34
0.0,n14 => n12,35
0.0,n14 => n12,36
0.0,n14 => n12,37
0.0,n14 => n12,38
0.0,n14 => n12,39
0.0,n14 => n12,40
0.0,n14 => n12,41
0.0,n14 => n12,42
0.0,n14 => n12,43
0.0,n14 => n12,44
0.0,n14 => n12,45
0.0,n14 => n12,46
0.0,n14 => n12,47
0.0,n14 => n12,48
0.0,n14 => n12,49
0.0,n14 => n12,50
0.0,n14 => n12,51
0.0,n14 => n12,52
0.0,n14 => n12,53
0.0,n14 => n12,54
0.0,n14 => n12,55
0.0,n14 => n12,56
0.0,n14 => n12,57
0.0,n14 => n12,58
0.0,n14 => n12,59
0.0,n14 => n12,60
0.0,n14 => n12,61
0.0,n14 => n12,62
0.0,n14 => n12,63
0.0,n14 => n12,64
0.0,n14 => n12,65
0.0,n14 => n12,66
0.0,n14 => n12,67
0.0,n14 => n12,68
0.0,n14 => n12,69
0.0,n14 => n12,70
0.0,n14 => n12,71
0.0,n14 => n12,72
0.0,n14 => n12,73
0.0,n14 => n12,74
0.0,n14 => n12,75
0.0,n14 => n12,76
0.0,n14 => n12,77
0.0,n14 => n12,78
0.0,n14 => n12,79
0.0,n14 => n12,80
0.0,n14 => n12,81
0.0,n14 => n12,82
0.0,n14 => n12,83
0.0,n14 => n12,84
0.0,n14 => n12,85
0.0,n14 => n12,86
0.0,n14 => n12,87
0.0,n14 => n12,88
0.0,n14 => n12,89
0.0,n14 => n12,90
0.0,n14 => n12,91
0.0,n14 => n12,92
0.0,n14 => n12,93
0.0,n14 => n12,94
0.0,n14 => n12,95
0.0,n14 => n12,96
0.0,n22 => n7,0
0.0,n22 => n7,1
0.0,n22 => n7,2
0.0,n22 => n7,3
0.0,n22 => n7,4
0.0,n22 => n7,5
0.0,n22 => n7,6
0.0,n22 => n7,7
0.0,n22 => n7,8
0.0,n22 => n7,9
0.0,n22 => n7,10
0.0,n22 => n7,11
0.0,n22 => n7,12
0.0,n22 => n7,13
0.0,n22 => n7,14
0.0,n22 => n7,15
0.0,n22 => n7,16
0.0,n22 => n7,17
0.0,n22 => n7,18
0.0,n22 => n7,19
0.0,n22 => n7,20
0.0,n22 => n7,21
0.0,n22 => n7,22
0.0,n22 => n7,23
0.0,n22 => n7,24
0.0,n22 => n7,25
0.0,n22 => n7,26
0.0,n22 => n7,27
0.0,n22 => n7,28
0.0,n22 => n7,29
0.0,n22 => n7,30
0.0,n22 => n7,31
0.0,n22 => n7,32
0.0,n22 => n7,33
0.0,n22 => n7,34
0.0,n22 => n7,35
0.0,n22 => n7,36
0.0,n22 => n7,37
0.0,n22 => n7,38
0.0,n22 => n7,39
0.0,n22 => n7,40
0.0,n22 => n7,41
0.0,n22 => n7,42
0.0,n22 => n7,43
0.0,n22 => n7,44
0.0,n22 => n7,45
0.0,n22 => n7,46
0.0,n22 => n7,47
0.0,n22 => n7,48
0.0,n22 => n7,49
0.0,n22 => n7,50
0.0,n22 => n7,51
0.0,n22 => n7,52
0.0,n22 => n7,53
0.0,n22 => n7,54
0.0,n22 => n7,55
0.0,n22 => n7,56
0.0,n22 => n7,57
0.0,n22 => n7,58
0.0,n22 => n7,59
0.0,n22 => n7,60
0.0,n22 => n7,61
0.0,n22 => n7,62
0.0,n22 => n7,63
0.0,n22 => n7,64
0.0,n22 => n7,65
0.0,n22 => n7,66
0.0,n22 => n7,67
0.0,n22 => n7,68
0.0,n22 => n7,69
0.0,n22 => n7,70
0.0,n22 => n7,71
0.0,n22 => n7,72
0.0,n22 => n7,73
0.0,n22 => n7,74
0.0,n22 => n7,75
0.0,n22 => n7,76
0.0,n22 => n7,77
0.0,n22 => n7,78
0.0,n22 => n7,79
0.0,n22 => n7,80
0.0,n22 => n7,81
0.0,n22 => n7,82
0.0,n22 => n7,83
0.0,n22 => n7,84
0.0,n22 => n7,85
0.0,n22 => n7,86
0.0,n22 => n7,87
0.0,n22 => n7,88
0.0,n22 => n7,89
0.0,n22 => n7,90
0.0,n22 => n7,91
0.0,n22 => n7,92
0.0,n22 => n7,93
0.0,n22 => n7,94
0.0,n22 => n7,95
0.0,n22 => n7,96
0.0,n11 => n6,0
0.0,n11 => n6,1
0.0,n11 => n6,2
0.0,n11 => n6,3
0.0,n11 => n6,4
0.0,n11 => n6,5
0.0,n11 => n6,6
0.0,n11 => n6,7
0.0,n11 => n6,8
0.0,n11 => n6,9
0.0,n11 => n6,10
0.0,n11 => n6,11
0.0,n11 => n6,12
0.0,n11 => n6,13
0.0,n11 => n6,14
0.0,n11 => n6,15
0.0,n11 => n6,16
0.0,n11 => n6,17
0.0,n11 => n6,18
0.0,n11 => n6,19
0.0,n11 => n6,20
0.0,n11 => n6,21
0.0,n11 => n6,22
0.0,n11 => n6,23
0.0,n11 => n6,24
0.0,n11 => n6,25
0.0,n11 => n6,26
0.0,n11 => n6,27
0.0,n11 => n6,28
0.0,n11 => n6,29
0.0,n11 => n6,30
0.0,n11 => n6,31
0.0,n11 => n6,32
0.0,n11 => n6,33
0.0,n11 => n6,34
0.0,n11 => n6,35
0.0,n11 => n6,36
0.0,n11 => n6,37
0.0,n11 => n6,38
0.0,n11 => n6,39
0.0,n11 => n6,40
0.0,n11 => n6,41
0.0,n11 => n6,42
0.0,n11 => n6,43
0.0,n11 => n6,44
0.0,n11 => n6,45
0.0,n11 => n6,46
0.0,n11 => n6,47
0.0,n11 => n6,48
0.0,n11 => n6,49
0.0,n11 => n6,50
0.0,n11 => n6,51
0.0,n11 => n6,52
0.0,n11 => n6,53
0.0,n11 => n6,54
0.0,n11 => n6,55
0.0,n11 => n6,56
0.0,n11 => n6,57
0.0,n11 => n6,58
0.0,n11 => n6,59
0.0,n11 => n6,60
0.0,n11 => n6,61
0.0,n11 => n6,62
0.0,n11 => n6,63
0.0,n11 => n6,64
0.0,n11 => n6,65
0.0,n11 => n6,66
0.0,n11 => n6,67
0.0,n11 => n6,68
0.0,n11 => n6,69
0.0,n11 => n6,70
0.0,n11 => n6,71
0.0,n11 => n6,72
0.0,n11 => n6,73
0.0,n11 => n6,74
0.0,n11 => n6,75
0.0,n11 => n6,76
0.0,n11 => n6,77
0.0,n11 => n6,78
0.0,n11 => n6,79
0.0,n11 => n6,80
0.0,n11 => n6,81
0.0,n11 => n6,82
0.0,n11 => n6,83
0.0,n11 => n6,84
0.0,n11 => n6,85
0.0,n11 => n6,86
0.0,n11 => n6,87
0.0,n11 => n6,88
0.0,n11 => n6,89
0.0,n11 => n6,90
0.0,n11 => n6,91
0.0,n11 => n6,92
0.0,n11 => n6,93
0.0,n11 => n6,94
0.0,n11 => n6,95
0.0,n11 => n6,96
0.0,n23 => n19,0
0.0,n23 => n19,1
0.0,n23 => n19,2
0.0,n23 => n19,3
0.0,n23 => n19,4
0.0,n23 => n19,5
0.0,n23 => n19,6
0.0,n23 => n19,7
0.0,n23 => n19,8
0.0,n23 => n19,9
0.0,n23 => n19,10
0.0,n23 => n19,11
0.0,n23 => n19,12
0.0,n23 => n19,13
0.0,n23 => n19,14
0.0,n23 => n19,15
0.0,n23 => n19,16
0.0,n23 => n19,17
0.0,n23 => n19,18
0.0,n23 => n19,19
0.0,n23 => n19,20
0.0,n23 => n19,21
0.0,n23 => n19,22
0.0,n23 => n19,23
0.0,n23 => n19,24
0.0,n23 => n19,25
0.0,n23 => n19,26
0.0,n23 => n19,27
0.0,n23 => n19,28
0.0,n23 => n19,29
0.0,n23 => n19,30
0.0,n23 => n19,31
0.0,n23 => n19,32
0.0,n23 => n19,33
0.0,n23 => n19,34
0.0,n23 => n19,35
0.0,n23 => n19,36
0.0,n23 => n19,37
0.0,n23 => n19,38
0.0,n23 => n19,39
0.0,n23 => n19,40
0.0,n23 => n19,41
0.0,n23 => n19,42
0.0,n23 => n19,43
0.0,n23 => n19,44
0.0,n23 => n19,45
0.0,n23 => n19,46
0.0,n23 => n19,47
0.0,n23 => n19,48
0.0,n23 => n19,49
0.0,n23 => n19,50
0.0,n23 => n19,51
0.0,n23 => n19,52
0.0,n23 => n19,53
0.0,n23 => n19,54
0.0,n23 => n19,55
0.0,n23 => n19,56
0.0,n23 => n19,57
0.0,n23 => n19,58
0.0,n23 => n19,59
0.0,n23 => n19,60
0.0,n23 => n19,61
0.0,n23 => n19,62
0.0,n23 => n19,63
0.0,n23 => n19,64
0.0,n23 => n19,65
0.0,n23 => n19,66
0.0,n23 => n19,67
0.0,n23 => n19,68
0.0,n23 => n19,69
0.0,n23 => n19,70
0.0,n23 => n19,71
0.0,n23 => n19,72
0.0,n23 => n19,73
0.0,n23 => n19,74
0.0,n23 => n19,75
0.0,n23 => n19,76
0.0,n23 => n19,77
0.0,n23 => n19,78
0.0,n23 => n19,79
0.0,n23 => n19,80
0.0,n23 => n19,81
0.0,n23 => n19,82
0.0,n23 => n19,83
0.0,n23 => n19,84
0.0,n23 => n19,85
0.0,n23 => n19,86
0.0,n23 => n19,87
0.0,n23 => n19,88
0.0,n23 => n19,89
0.0,n23 => n19,90
0.0,n23 => n19,91
0.0,n23 => n19,92
0.0,n23 => n19,93
0.0,n23 => n19,94
0.0,n23 => n19,95
0.0,n23 => n19,96
0.0,n11 => n15,0
0.0,n11 => n15,1
0.0,n11 => n15,2
0.0,n11 => n15,3
0.0,n11 => n15,4
0.0,n11 => n15,5
0.0,n11 => n15,6
0.0,n11 => n15,7
0.0,n11 => n15,8
0.0,n11 => n15,9
0.0,n11 => n15,10
0.0,n11 => n15,11
0.0,n11 => n15,12
0.0,n11 => n15,13
0.0,n11 => n15,14
0.0,n11 => n15,15
0.0,n11 => n15,16
0.0,n11 => n15,17
0.0,n11 => n15,18
0.0,n11 => n15,19
0.0,n11 => n15,20
0.0,n11 => n15,21
0.0,n11 => n15,22
0.0,n11 => n15,23
0.0,n11 => n15,24
0.0,n11 => n15,25
0.0,n11 => n15,26
0.0,n11 => n15,27
0.0,n11 => n15,28
0.0,n11 => n15,29
0.0,n11 => n15,30
0.0,n11 => n15,31
0.0,n11 => n15,32
0.0,n11 => n15,33
0.0,n11 => n15,34
0.0,n11 => n15,35
0.0,n11 => n15,36
0.0,n11 => n15,37
0.0,n11 => n15,38
0.0,n11 => n15,39
0.0,n11 => n15,40
0.0,n11 => n15,41
0.0,n11 => n15,42
0.0,n11 => n15,43
0.0,n11 => n15,44
0.0,n11 => n15,45
0.0,n11 => n15,46
0.0,n11 => n15,47
0.0,n11 => n15,48
0.0,n11 => n15,49
0.0,n11 => n15,50
0.0,n11 => n15,51
0.0,n11 => n15,52
0.0,n11 => n15,53
0.0,n11 => n15,54
0.0,n11 => n15,55
0.0,n11 => n15,56
0.0,n11 => n15,57
0.0,n11 => n15,58
0.0,n11 => n15,59
0.0,n11 => n15,60
0.0,n11 => n15,61
0.0,n11 => n15,62
0.0,n11 => n15,63
0.0,n11 => n15,64
0.0,n11 => n15,65
0.0,n11 => n15,66
0.0,n11 => n15,67
0.0,n11 => n15,68
0.0,n11 => n15,69
0.0,n11 => n15,70
0.0,n11 => n15,71
0.0,n11 => n15,72
0.0,n11 => n15,73
0.0,n11 => n15,74
0.0,n11 => n15,75
0.0,n11 => n15,76
0.0,n11 => n15,77
0.0,n11 => n15,78
0.0,n11 => n15,79
0.0,n11 => n15,80
0.0,n11 => n15,81
0.0,n11 => n15,82
0.0,n11 => n15,83
0.0,n11 => n15,84
0.0,n11 => n15,85
0.0,n11 => n15,86
0.0,n11 => n15,87
0.0,n11 => n15,88
0.0,n11 => n15,89
0.0,n11 => n15,90
0.0,n11 => n15,91
0.0,n11 => n15,92
0.0,n11 => n15,93
0.0,n11 => n15,94
0.0,n11 => n15,95
0.0,n11 => n15,96
0.0,n24 => n10,0
0.0,n24 => n10,1
0.0,n24 => n10,2
0.0,n24 => n10,3
0.0,n24 => n10,4
0.0,n24 => n10,5
0.0,n24 => n10,6
0.0,n24 => n10,7
0.0,n24 => n10,8
0.0,n24 => n10,9
0.0,n24 => n10,10
0.0,n24 => n10,11
0.0,n24 => n10,12
0.0,n24 => n10,13
0.0,n24 => n10,14
0.0,n24 => n10,15
0.0,n24 => n10,16
0.0,n24 => n10,17
0.0,n24 => n10,18
0.0,n24 => n10,19
0.0,n24 => n10,20
0.0,n24 => n10,21
0.0,n24 => n10,22
0.0,n24 => n10,23
0.0,n24 => n10,24
0.0,n24 => n10,25
0.0,n24 => n10,26
0.0,n24 => n10,27
0.0,n24 => n10,28
0.0,n24 => n10,29
0.0,n24 => n10,30
0.0,n24 => n10,31
0.0,n24 => n10,32
0.0,n24 => n10,33
0.0,n24 => n10,34
0.0,n24 => n10,35
0.0,n24 => n10,36
0.0,n24 => n10,37
0.0,n24 => n10,38
0.0,n24 => n10,39
0.0,n24 => n10,40
0.0,n24 => n10,41
0.0,n24 => n10,42
0.0,n24 => n10,43
0.0,n24 => n10,44
0.0,n24 => n10,45
0.0,n24 => n10,46
0.0,n24 => n10,47
0.0,n24 => n10,48
0.0,n24 => n10,49
0.0,n24 => n10,50
0.0,n24 => n10,51
0.0,n24 => n10,52
0.0,n24 => n10,53
0.0,n24 => n10,54
0.0,n24 => n10,55
0.0,n24 => n10,56
0.0,n24 => n10,57
0.0,n24 => n10,58
0.0,n24 => n10,59
0.0,n24 => n10,60
0.0,n24 => n10,61
0.0,n24 => n10,62
0.0,n24 => n10,63
0.0,n24 => n10,64
0.0,n24 => n10,65
0.0,n24 => n10,66
0.0,n24 => n10,67
0.0,n24 => n10,68
0.0,n24 => n10,69
0.0,n24 => n10,70
0.0,n24 => n10,71
0.0,n24 => n10,72
0.0,n24 => n10,73
0.0,n24 => n10,74
0.0,n24 => n10,75
0.0,n24 => n10,76
0.0,n24 => n10,77
0.0,n24 => n10,78
0.0,n24 => n10,79
0.0,n24 => n10,80
0.0,n24 => n10,81
0.0,n24 => n10,82
0.0,n24 => n10,83
0.0,n24 => n10,84
0.0,n24 => n10,85
0.0,n24 => n10,86
0.0,n24 => n10,87
0.0,n24 => n10,88
0.0,n24 => n10,89
0.0,n24 => n10,90
0.0,n24 => n10,91
0.0,n24 => n10,92
0.0,n24 => n10,93
0.0,n24 => n10,94
0.0,n24 => n10,95
0.0,n24 => n10,96
0.0,n25 => n8,0
0.0,n25 => n8,1
0.0,n25 => n8,2
0.0,n25 => n8,3
0.0,n25 => n8,4
0.0,n25 => n8,5
0.0,n25 => n8,6
0.0,n25 => n8,7
0.0,n25 => n8,8
0.0,n25 => n8,9
0.0,n25 => n8,10
0.0,n25 => n8,11
0.0,n25 => n8,12
0.0,n25 => n8,13
0.0,n25 => n8,14
0.0,n25 => n8,15
0.0,n25 => n8,16
0.0,n25 => n8,17
0.0,n25 => n8,18
0.0,n25 => n8,19
0.0,n25 => n8,20
0.0,n25 => n8,21
0.0,n25 => n8,22
0.0,n25 => n8,23
0.0,n25 => n8,24
0.0,n25 => n8,25
0.0,n25 => n8,26
0.0,n25 => n8,27
0.0,n25 => n8,28
0.0,n25 => n8,29
0.0,n25 => n8,30
0.0,n25 => n8,31
0.0,n25 => n8,32
0.0,n25 => n8,33
0.0,n25 => n8,34
0.0,n25 => n8,35
0.0,n25 => n8,36
0.0,n25 => n8,37
0.0,n25 => n8,38
0.0,n25 => n8,39
0.0,n25 => n8,40
0.0,n25 => n8,41
0.0,n25 => n8,42
0.0,n25 => n8,43
0.0,n25 => n8,44
0.0,n25 => n8,45
0.0,n25 => n8,46
0.0,n25 => n8,47
0.0,n25 => n8,48
0.0,n25 => n8,49
0.0,n25 => n8,50
0.0,n25 => n8,51
0.0,n25 => n8,52
0.0,n25 => n8,53
0.0,n25 => n8,54
0.0,n25 => n8,55
0.0,n25 => n8,56
0.0,n25 => n8,57
0.0,n25 => n8,58
0.0,n25 => n8,59
0.0,n25 => n8,60
0.0,n25 => n8,61
0.0,n25 => n8,62
0.0,n25 => n8,63
0.0,n25 => n8,64
0.0,n25 => n8,65
0.0,n25 => n8,66
0.0,n25 => n8,67
0.0,n25 => n8,68
0.0,n25 => n8,69
0.0,n25 => n8,70
0.0,n25 => n8,71
0.0,n25 => n8,72
0.0,n25 => n8,73
0.0,n25 => n8,74
0.0,n25 => n8,75
0.0,n25 => n8,76
0.0,n25 => n8,77
0.0,n25 => n8,78
0.0,n25 => n8,79
0.0,n25 => n8,80
0.0,n25 => n8,81
0.0,n25 => n8,82
0.0,n25 => n8,83
0.0,n25 => n8,84
0.0,n25 => n8,85
0.0,n25 => n8,86
0.0,n25 => n8,87
0.0,n25 => n8,88
0.0,n25 => n8,89
0.0,n25 => n8,90
0.0,n25 => n8,91
0.0,n25 => n8,92
0.0,n25 => n8,93
0.0,n25 => n8,94
0.0,n25 => n8,95
0.0,n25 => n8,96
0.0,n4 => n5,0
0.0,n4 => n5,1
0.0,n4 => n5,2
0.0,n4 => n5,3
0.0,n4 => n5,4
0.0,n4 => n5,5
0.0,n4 => n5,6
0.0,n4 => n5,7
0.0,n4 => n5,8
0.0,n4 => n5,9
0.0,n4 => n5,10
0.0,n4 => n5,11
0.0,n4 => n5,12
0.0,n4 => n5,13
0.0,n4 => n5,14
0.0,n4 => n5,15
0.0,n4 => n5,16
0.0,n4 => n5,17
0.0,n4 => n5,18
0.0,n4 => n5,19
0.0,n4 => n5,20
0.0,n4 => n5,21
0.0,n4 => n5,22
0.0,n4 => n5,23
0.0,n4 => n5,24
0.0,n4 => n5,25
0.0,n4 => n5,26
0.0,n4 => n5,27
0.0,n4 => n5,28
0.0,n4 => n5,29
0.0,n4 => n5,30
0.0,n4 => n5,31
0.0,n4 => n5,32
0.0,n4 => n5,33
0.0,n4 => n5,34
0.0,n4 => n5,35
0.0,n4 => n5,36
0.0,n4 => n5,37
0.0,n4 => n5,38
0.0,n4 => n5,39
0.0,n4 => n5,40
0.0,n4 => n5,41
0.0,n4 => n5,42
0.0,n4 => n5,43
0.0,n4 => n5,44
0.0,n4 => n5,45
0.0,n4 => n5,46
0.0,n4 => n5,47
0.0,n4 => n5,48
0.0,n4 => n5,49
0.0,n4 => n5,50
0.0,n4 => n5,51
0.0,n4 => n5,52
0.0,n4 => n5,53
0.0,n4 => n5,54
0.0,n4 => n5,55
0.0,n4 => n5,56
0.0,n4 => n5,57
0.0,n4 => n5,58
0.0,n4 => n5,59
0.0,n4 => n5,60
0.0,n4 => n5,61
0.0,n4 => n5,62
0.0,n4 => n5,63
0.0,n4 => n5,64
0.0,n4 => n5,65
0.0,n4 => n5,66
0.0,n4 => n5,67
0.0,n4 => n5,68
0.0,n4 => n5,69
0.0,n4 => n5,70
0.0,n4 => n5,71
0.0,n4 => n5,72
0.0,n4 => n5,73
0.0,n4 => n5,74
0.0,n4 => n5,75
0.0,n4 => n5,76
0.0,n4 => n5,77
0.0,n4 => n5,78
0.0,n4 => n5,79
0.0,n4 => n5,80
0.0,n4 => n5,81
0.0,n4 => n5,82
0.0,n4 => n5,83
0.0,n4 => n5,84
0.0,n4 => n5,85
0.0,n4 => n5,86
0.0,n4 => n5,87
0.0,n4 => n5,88
1.0,n4 => n5,89
0.0,n4 => n5,90
0.0,n4 => n5,91
0.0,n4 => n5,92
0.0,n4 => n5,93
0.0,n4 => n5,94
1.0,n4 => n5,95
0.0,n4 => n5,96
0.0,n29 => n13,0
0.0,n29 => n13,1
0.0,n29 => n13,2
0.0,n29 => n13,3
0.0,n29 => n13,4
0.0,n29 => n13,5
0.0,n29 => n13,6
0.0,n29 => n13,7
0.0,n29 => n13,8
0.0,n29 => n13,9
0.0,n29 => n13,10
0.0,n29 => n13,11
0.0,n29 => n13,12
0.0,n29 => n13,13
0.0,n29 => n13,14
0.0,n29 => n13,15
0.0,n29 => n13,16
0.0,n29 => n13,17
0.0,n29 => n13,18
0.0,n29 => n13,19
0.0,n29 => n13,20
0.0,n29 => n13,21
0.0,n29 => n13,22
0.0,n29 => n13,23
0.0,n29 => n13,24
0.0,n29 => n13,25
0.0,n29 => n13,26
0.0,n29 => n13,27
0.0,n29 => n13,28
0.0,n29 => n13,29
0.0,n29 => n13,30
0.0,n29 => n13,31
0.0,n29 => n13,32
0.0,n29 => n13,33
0.0,n29 => n13,34
0.0,n29 => n13,35
0.0,n29 => n13,36
0.0,n29 => n13,37
0.0,n29 => n13,38
0.0,n29 => n13,39
0.0,n29 => n13,40
0.0,n29 => n13,41
0.0,n29 => n13,42
0.0,n29 => n13,43
0.0,n29 => n13,44
0.0,n29 => n13,45
0.0,n29 => n13,46
0.0,n29 => n13,47
0.0,n29 => n13,48
0.0,n29 => n13,49
0.0,n29 => n13,50
0.0,n29 => n13,51
0.0,n29 => n13,52
0.0,n29 => n13,53
0.0,n29 => n13,54
0.0,n29 => n13,55
0.0,n29 => n13,56
0.0,n29 => n13,57
0.0,n29 => n13,58
0.0,n29 => n13,59
0.0,n29 => n13,60
0.0,n29 => n13,61
0.0,n29 => n13,62
0.0,n29 => n13,63
0.0,n29 => n13,64
0.0,n29 => n13,65
0.0,n29 => n13,66
0.0,n29 => n13,67
0.0,n29 => n13,68
0.0,n29 => n13,69
0.0,n29 => n13,70
0.0,n29 => n13,71
0.0,n29 => n13,72
0.0,n29 => n13,73
0.0,n29 => n13,74
0.0,n29 => n13,75
0.0,n29 => n13,76
0.0,n29 => n13,77
0.0,n29 => n13,78
0.0,n29 => n13,79
0.0,n29 => n13,80
0.0,n29 => n13,81
0.0,n29 => n13,82
0.0,n29 => n13,83
0.0,n29 => n13,84
0.0,n29 => n13,85
0.0,n29 => n13,86
0.0,n29 => n13,87
0.0,n29 => n13,88
0.0,n29 => n13,89
0.0,n29 => n13,90
0.0,n29 => n13,91
0.0,n29 => n13,92
0.0,n29 => n13,93
0.0,n29 => n13,94
0.0,n29 => n13,95
0.0,n29 => n13,96
0.0,n28 => n24,0
0.0,n28 => n24,1
0.0,n28 => n24,2
0.0,n28 => n24,3
0.0,n28 => n24,4
0.0,n28 => n24,5
0.0,n28 => n24,6
0.0,n28 => n24,7
0.0,n28 => n24,8
0.0,n28 => n24,9
0.0,n28 => n24,10
0.0,n28 => n24,11
0.0,n28 => n24,12
0.0,n28 => n24,13
0.0,n28 => n24,14
0.0,n28 => n24,15
0.0,n28 => n24,16
0.0,n28 => n24,17
0.0,n28 => n24,18
0.0,n28 => n24,19
0.0,n28 => n24,20
0.0,n28 => n24,21
0.0,n28 => n24,22
0.0,n28 => n24,23
0.0,n28 => n24,24
0.0,n28 => n24,25
0.0,n28 => n24,26
0.0,n28 => n24,27
0.0,n28 => n24,28
0.0,n28 => n24,29
0.0,n28 => n24,30
0.0,n28 => n24,31
0.0,n28 => n24,32
0.0,n28 => n24,33
0.0,n28 => n24,34
0.0,n28 => n24,35
0.0,n28 => n24,36
0.0,n28 => n24,37
0.0,n28 => n24,38
0.0,n28 => n24,39
0.0,n28 => n24,40
0.0,n28 => n24,41
0.0,n28 => n24,42
0.0,n28 => n24,43
0.0,n28 => n24,44
0.0,n28 => n24,45
0.0,n28 => n24,46
0.0,n28 => n24,47
0.0,n28 => n24,48
0.0,n28 => n24,49
0.0,n28 => n24,50
0.0,n28 => n24,51
0.0,n28 => n24,52
0.0,n28 => n24,53
0.0,n28 => n24,54
0.0,n28 => n24,55
0.0,n28 => n24,56
0.0,n28 => n24,57
0.0,n28 => n24,58
0.0,n28 => n24,59
0.0,n28 => n24,60
0.0,n28 => n24,61
0.0,n28 => n24,62
0.0,n28 => n24,63
0.0,n28 => n24,64
0.0,n28 => n24,65
0.0,n28 => n24,66
0.0,n28 => n24,67
0.0,n28 => n24,68
0.0,n28 => n24,69
0.0,n28 => n24,70
0.0,n28 => n24,71
0.0,n28 => n24,72
0.0,n28 => n24,73
0.0,n28 => n24,74
0.0,n28 => n24,75
0.0,n28 => n24,76
0.0,n28 => n24,77
0.0,n28 => n24,78
0.0,n28 => n24,79
0.0,n28 => n24,80
0.0,n28 => n24,81
0.0,n28 => n24,82
0.0,n28 => n24,83
0.0,n28 => n24,84
0.0,n28 => n24,85
0.0,n28 => n24,86
0.0,n28 => n24,87
0.0,n28 => n24,88
0.0,n28 => n24,89
0.0,n28 => n24,90
0.0,n28 => n24,91
0.0,n28 => n24,92
0.0,n28 => n24,93
0.0,n28 => n24,94
0.0,n28 => n24,95
0.0,n28 => n24,96
0.0,n11 => n28,0
0.0,n11 => n28,1
0.0,n11 => n28,2
0.0,n11 => n28,3
0.0,n11 => n28,4
0.0,n11 => n28,5
0.0,n11 => n28,6
0.0,n11 => n28,7
0.0,n11 => n28,8
0.0,n11 => n28,9
0.0,n11 => n28,10
0.0,n11 => n28,11
0.0,n11 => n28,12
0.0,n11 => n28,13
0.0,n11 => n28,14
0.0,n11 => n28,15
0.0,n11 => n28,16
0.0,n11 => n28,17
0.0,n11 => n28,18
0.0,n11 => n28,19
0.0,n11 => n28,20
0.0,n11 => n28,21
0.0,n11 => n28,22
0.0,n11 => n28,23
0.0,n11 => n28,24
0.0,n11 => n28,25
0.0,n11 => n28,26
0.0,n11 => n28,27
0.0,n11 => n28,28
0.0,n11 => n28,29
0.0,n11 => n28,30
0.0,n11 => n28,31
0.0,n11 => n28,32
0.0,n11 => n28,33
0.0,n11 => n28,34
0.0,n11 => n28,35
0.0,n11 => n28,36
0.0,n11 => n28,37
0.0,n11 => n28,38
0.0,n11 => n28,39
0.0,n11 => n28,40
0.0,n11 => n28,41
0.0,n11 => n28,42
0.0,n11 => n28,43
0.0,n11 => n28,44
0.0,n11 => n28,45
0.0,n11 => n28,46
0.0,n11 => n28,47
0.0,n11 => n28,48
0.0,n11 => n28,49
0.0,n11 => n28,50
0.0,n11 => n28,51
0.0,n11 => n28,52
0.0,n11 => n28,53
0.0,n11 => n28,54
0.0,n11 => n28,55
0.0,n11 => n28,56
0.0,n11 => n28,57
0.0,n11 => n28,58
0.0,n11 => n28,59
0.0,n11 => n28,60
0.0,n11 => n28,61
0.0,n11 => n28,62
0.0,n11 => n28,63
0.0,n11 => n28,64
0.0,n11 => n28,65
0.0,n11 => n28,66
0.0,n11 => n28,67
0.0,n11 => n28,68
0.0,n11 => n28,69
0.0,n11 => n28,70
0.0,n11 => n28,71
0.0,n11 => n28,72
0.0,n11 => n28,73
0.0,n11 => n28,74
0.0,n11 => n28,75
0.0,n11 => n28,76
0.0,n11 => n28,77
0.0,n11 => n28,78
0.0,n11 => n28,79
0.0,n11 => n28,80
0.0,n11 => n28,81
0.0,n11 => n28,82
0.0,n11 => n28,83
0.0,n11 => n28,84
0.0,n11 => n28,85
0.0,n11 => n28,86
0.0,n11 => n28,87
0.0,n11 => n28,88
0.0,n11 => n28,89
0.0,n11 => n28,90
0.0,n11 => n28,91
0.0,n11 => n28,92
0.0,n11 => n28,93
0.0,n11 => n28,94
0.0,n11 => n28,95
